target_id	length	eff_length	est_counts	tpm
Aazo_0890-NC_014248	122	72	0	0
Aazo_0891-NC_014248	74	24	0	0
Aazo_0892-NC_014248	344	294	0	0
Aazo_0894-NC_014248	111	61	0	0
Aazo_0895-NC_014248	223	173	0	0
Aazo_0896-NC_014248	216	166	0	0
Aazo_0897-NC_014248	45	1.0015	0	0
Aazo_0899-NC_014248	61	11	0	0
Aazo_0901-NC_014248	141	91	0	0
Aazo_0902-NC_014248	181	131	0	0
Aazo_0903-NC_014248	183	133	0	0
Aazo_0904-NC_014248	293	243	0	0
Aazo_0905-NC_014248	269	219	0	0
Aazo_0906-NC_014248	356	306	0	0
Aazo_0909-NC_014248	625	575	0	0
Aazo_0910-NC_014248	43	1.0002	0	0
Aazo_0911-NC_014248	400	350	0	0
Aazo_0912-NC_014248	111	61	0	0
Aazo_0913-NC_014248	256	206	0	0
Aazo_0914-NC_014248	246	196	0	0
Aazo_0915-NC_014248	391	341	0	0
Aazo_0916-NC_014248	185	135	0	0
Aazo_0917-NC_014248	74	24	0	0
Aazo_0918-NC_014248	104	54	0	0
Aazo_0919-NC_014248	277	227	0	0
Aazo_0920-NC_014248	577	527	0	0
Aazo_0921-NC_014248	119	69	0	0
Aazo_0922-NC_014248	292	242	0	0
Aazo_0924-NC_014248	792	742	0	0
Aazo_0925-NC_014248	118	68	0	0
Aazo_0927-NC_014248	553	503	0	0
Aazo_0928-NC_014248	668	618	0	0
Aazo_0929-NC_014248	446	396	0	0
Aazo_0930-NC_014248	240	190	0	0
Aazo_0931-NC_014248	446	396	0	0
Aazo_0932-NC_014248	374	324	0	0
Aazo_0933-NC_014248	152	102	0	0
Aazo_0934-NC_014248	55	5.00001	0	0
Aazo_0936-NC_014248	151	101	0	0
Aazo_0941-NC_014248	90	40	0	0
Aazo_0942-NC_014248	255	205	0	0
Aazo_0943-NC_014248	169	119	0	0
Aazo_0944-NC_014248	123	73	0	0
Aazo_0945-NC_014248	85	35	0	0
Aazo_0947-NC_014248	170	120	0	0
Aazo_0949-NC_014248	54	4.00054	0	0
Aazo_0950-NC_014248	53	3.0139	0	0
Aazo_0951-NC_014248	79	29	0	0
Aazo_0953-NC_014248	111	61	0	0
Aazo_0954-NC_014248	677	627	0	0
Aazo_0955-NC_014248	191	141	0	0
Aazo_0956-NC_014248	639	589	0	0
Aazo_0957-NC_014248	41	1.00003	0	0
Aazo_0958-NC_014248	465	415	0	0
Aazo_0959-NC_014248	125	75	0	0
Aazo_0960-NC_014248	139	89	0	0
Aazo_0961-NC_014248	163	113	0	0
Aazo_0968-NC_014248	468	418	0	0
Aazo_0969-NC_014248	317	267	0	0
Aazo_0970-NC_014248	273	223	0	0
Aazo_0971-NC_014248	86	36	0	0
Aazo_0972-NC_014248	362	312	0	0
Aazo_0975-NC_014248	389	339	0	0
Aazo_0979-NC_014248	253	203	0	0
Aazo_0981-NC_014248	59	9	0	0
Aazo_0984-NC_014248	102	52	0	0
Aazo_0990-NC_014248	195	145	0	0
Aazo_0992-NC_014248	216	166	0	0
Aazo_0993-NC_014248	114	64	0	0
Aazo_0994-NC_014248	92	42	0	0
Aazo_0995-NC_014248	143	93	0	0
Aazo_0996-NC_014248	107	57	0	0
Aazo_0997-NC_014248	260	210	0	0
Aazo_0998-NC_014248	470	420	0	0
Aazo_0999-NC_014248	98	48	0	0
Aazo_1000-NC_014248	815	765	0	0
Aazo_1001-NC_014248	54	4.00054	0	0
Aazo_1002-NC_014248	199	149	0	0
Aazo_1003-NC_014248	319	269	0	0
Aazo_1007-NC_014248	351	301	0	0
Aazo_1008-NC_014248	203	153	0	0
Aazo_1009-NC_014248	123	73	0	0
Aazo_1010-NC_014248	181	131	0	0
Aazo_1011-NC_014248	67	17	0	0
Aazo_1014-NC_014248	1375	1325	0	0
Aazo_1015-NC_014248	625	575	0	0
Aazo_1016-NC_014248	1122	1072	0	0
Aazo_1017-NC_014248	47	1.01108	0	0
Aazo_1018-NC_014248	261	211	0	0
Aazo_1019-NC_014248	116	66	0	0
Aazo_1020-NC_014248	441	391	0	0
Aazo_1021-NC_014248	143	93	0	0
Aazo_1022-NC_014248	128	78	0	0
Aazo_1023-NC_014248	301	251	0	0
Aazo_1024-NC_014248	703	653	0	0
Aazo_1027-NC_014248	504	454	0	0
Aazo_1029-NC_014248	114	64	0	0
Aazo_1030-NC_014248	119	69	0	0
Aazo_1032-NC_014248	426	376	0	0
Aazo_1033-NC_014248	290	240	0	0
Aazo_1034-NC_014248	211	161	0	0
Aazo_1036-NC_014248	625	575	0	0
Aazo_1037-NC_014248	129	79	0	0
Aazo_1038-NC_014248	183	133	0	0
Aazo_1039-NC_014248	238	188	0	0
Aazo_1040-NC_014248	141	91	0	0
Aazo_1041-NC_014248	209	159	0	0
Aazo_1042-NC_014248	73	23	0	0
Aazo_1043-NC_014248	120	70	0	0
Aazo_1044-NC_014248	79	29	0	0
Aazo_1045-NC_014248	353	303	0	0
Aazo_1046-NC_014248	1070	1020	0	0
Aazo_1047-NC_014248	461	411	0	0
Aazo_1048-NC_014248	186	136	0	0
Aazo_1049-NC_014248	50	1.2105	0	0
Aazo_1050-NC_014248	111	61	0	0
Aazo_1055-NC_014248	384	334	0	0
Aazo_1056-NC_014248	260	210	0	0
Aazo_1058-NC_014248	189	139	0	0
Aazo_1059-NC_014248	351	301	0	0
Aazo_1060-NC_014248	461	411	0	0
Aazo_1061-NC_014248	478	428	0	0
Aazo_1062-NC_014248	326	276	0	0
Aazo_1063-NC_014248	198	148	0	0
Aazo_1064-NC_014248	258	208	0	0
Aazo_1065-NC_014248	223	173	0	0
Aazo_1066-NC_014248	54	4.00054	0	0
Aazo_1067-NC_014248	496	446	0	0
Aazo_1068-NC_014248	145	95	0	0
Aazo_1069-NC_014248	87	37	0	0
Aazo_1070-NC_014248	57	7	0	0
Aazo_1071-NC_014248	718	668	0	0
Aazo_1072-NC_014248	1072	1022	0	0
Aazo_1073-NC_014248	283	233	0	0
Aazo_1074-NC_014248	282	232	0	0
Aazo_1075-NC_014248	282	232	0	0
Aazo_1076-NC_014248	31	1	0	0
Aazo_1078-NC_014248	298	248	0	0
Aazo_1080-NC_014248	484	434	0	0
Aazo_1082-NC_014248	43	1.0002	0	0
Aazo_1083-NC_014248	1554	1504	0	0
Aazo_1084-NC_014248	72	22	0	0
Aazo_1085-NC_014248	99	49	0	0
Aazo_1086-NC_014248	134	84	0	0
Aazo_1089-NC_014248	358	308	0	0
Aazo_1090-NC_014248	381	331	0	0
Aazo_1091-NC_014248	509	459	0	0
Aazo_1092-NC_014248	457	407	0	0
Aazo_1093-NC_014248	337	287	0	0
Aazo_1094-NC_014248	100	50	0	0
Aazo_1095-NC_014248	65	15	0	0
Aazo_1096-NC_014248	172	122	0	0
Aazo_1099-NC_014248	495	445	0	0
Aazo_1100-NC_014248	493	443	0	0
Aazo_1101-NC_014248	240	190	0	0
Aazo_1102-NC_014248	54	4.00054	0	0
Aazo_1103-NC_014248	372	322	0	0
Aazo_1105-NC_014248	127	77	0	0
Aazo_1106-NC_014248	165	115	0	0
Aazo_1112-NC_014248	53	3.0139	0	0
Aazo_1114-NC_014248	79	29	0	0
Aazo_1115-NC_014248	338	288	0	0
Aazo_1127-NC_014248	56	6	0	0
Aazo_1128-NC_014248	39	1	0	0
Aazo_1129-NC_014248	256	206	0	0
Aazo_1130-NC_014248	163	113	0	0
Aazo_1131-NC_014248	558	508	0	0
Aazo_1132-NC_014248	119	69	0	0
Aazo_1133-NC_014248	365	315	0	0
Aazo_1135-NC_014248	54	4.00054	0	0
Aazo_1136-NC_014248	88	38	0	0
Aazo_1139-NC_014248	422	372	0	0
Aazo_1140-NC_014248	251	201	0	0
Aazo_1142-NC_014248	485	435	0	0
Aazo_1143-NC_014248	86	36	0	0
Aazo_1144-NC_014248	128	78	0	0
Aazo_1145-NC_014248	317	267	0	0
Aazo_1146-NC_014248	61	11	0	0
Aazo_1147-NC_014248	135	85	0	0
Aazo_1149-NC_014248	613	563	0	0
Aazo_1151-NC_014248	295	245	0	0
Aazo_1152-NC_014248	405	355	0	0
Aazo_1153-NC_014248	636	586	0	0
Aazo_1154-NC_014248	298	248	0	0
Aazo_1155-NC_014248	72	22	0	0
Aazo_1157-NC_014248	75	25	0	0
Aazo_1160-NC_014248	37	1	0	0
Aazo_1162-NC_014248	569	519	0	0
Aazo_1163-NC_014248	582	532	0	0
Aazo_1164-NC_014248	270	220	0	0
Aazo_1165-NC_014248	57	7	0	0
Aazo_1166-NC_014248	118	68	0	0
Aazo_1167-NC_014248	164	114	0	0
Aazo_1168-NC_014248	81	31	0	0
Aazo_1169-NC_014248	462	412	0	0
Aazo_1170-NC_014248	80	30	0	0
Aazo_1171-NC_014248	292	242	0	0
Aazo_1172-NC_014248	594	544	0	0
Aazo_1173-NC_014248	46	1.00408	0	0
Aazo_1174-NC_014248	162	112	0	0
Aazo_1175-NC_014248	236	186	0	0
Aazo_1176-NC_014248	35	1	0	0
Aazo_1177-NC_014248	287	237	0	0
Aazo_1178-NC_014248	900	850	0	0
Aazo_1179-NC_014248	72	22	0	0
Aazo_1181-NC_014248	200	150	0	0
Aazo_1182-NC_014248	290	240	0	0
Aazo_1183-NC_014248	237	187	0	0
Aazo_1184-NC_014248	254	204	0	0
Aazo_1185-NC_014248	267	217	0	0
Aazo_1186-NC_014248	502	452	0	0
Aazo_1187-NC_014248	143	93	0	0
Aazo_1189-NC_014248	233	183	0	0
Aazo_1190-NC_014248	139	89	0	0
Aazo_1191-NC_014248	227	177	0	0
Aazo_1192-NC_014248	58	8	0	0
Aazo_1193-NC_014248	60	10	0	0
Aazo_1195-NC_014248	127	77	0	0
Aazo_1199-NC_014248	652	602	0	0
Aazo_1201-NC_014248	894	844	0	0
Aazo_1202-NC_014248	144	94	0	0
Aazo_1204-NC_014248	254	204	0	0
Aazo_1205-NC_014248	248	198	0	0
Aazo_1206-NC_014248	596	546	0	0
Aazo_1207-NC_014248	106	56	0	0
Aazo_1210-NC_014248	254	204	0	0
Aazo_1211-NC_014248	50	1.2105	0	0
Aazo_1212-NC_014248	285	235	0	0
Aazo_1214-NC_014248	237	187	0	0
Aazo_1215-NC_014248	473	423	0	0
Aazo_1217-NC_014248	43	1.0002	0	0
Aazo_1218-NC_014248	258	208	0	0
Aazo_1219-NC_014248	382	332	0	0
Aazo_1220-NC_014248	248	198	0	0
Aazo_1223-NC_014248	311	261	0	0
Aazo_1224-NC_014248	125	75	0	0
Aazo_1225-NC_014248	176	126	0	0
Aazo_1226-NC_014248	190	140	0	0
Aazo_1227-NC_014248	89	39	0	0
Aazo_1233-NC_014248	46	1.00408	0	0
Aazo_1234-NC_014248	39	1	0	0
Aazo_1236-NC_014248	45	1.0015	0	0
Aazo_1237-NC_014248	82	32	0	0
Aazo_1238-NC_014248	340	290	0	0
Aazo_1239-NC_014248	114	64	0	0
Aazo_1240-NC_014248	120	70	0	0
Aazo_1241-NC_014248	244	194	0	0
Aazo_1242-NC_014248	175	125	0	0
Aazo_1247-NC_014248	73	23	0	0
Aazo_1248-NC_014248	311	261	0	0
Aazo_1250-NC_014248	291	241	0	0
Aazo_1251-NC_014248	177	127	0	0
Aazo_1253-NC_014248	61	11	0	0
Aazo_1254-NC_014248	363	313	0	0
Aazo_1255-NC_014248	63	13	0	0
Aazo_1257-NC_014248	398	348	0	0
Aazo_1258-NC_014248	274	224	0	0
Aazo_1259-NC_014248	141	91	0	0
Aazo_1260-NC_014248	266	216	0	0
Aazo_1261-NC_014248	174	124	0	0
Aazo_1262-NC_014248	273	223	0	0
Aazo_1265-NC_014248	153	103	0	0
Aazo_1267-NC_014248	337	287	0	0
Aazo_1268-NC_014248	140	90	0	0
Aazo_1269-NC_014248	287	237	0	0
Aazo_1270-NC_014248	461	411	0	0
Aazo_1271-NC_014248	47	1.01108	0	0
Aazo_1273-NC_014248	101	51	0	0
Aazo_1274-NC_014248	378	328	0	0
Aazo_1275-NC_014248	476	426	0	0
Aazo_1276-NC_014248	313	263	0	0
Aazo_1278-NC_014248	78	28	0	0
Aazo_1282-NC_014248	151	101	0	0
Aazo_1286-NC_014248	89	39	0	0
Aazo_1287-NC_014248	73	23	0	0
Aazo_1288-NC_014248	68	18	0	0
Aazo_1290-NC_014248	71	21	0	0
Aazo_1293-NC_014248	312	262	0	0
Aazo_1299-NC_014248	64	14	0	0
Aazo_1300-NC_014248	89	39	0	0
Aazo_1302-NC_014248	219	169	0	0
Aazo_1303-NC_014248	394	344	0	0
Aazo_1304-NC_014248	999	949	0	0
Aazo_1305-NC_014248	194	144	0	0
Aazo_1306-NC_014248	153	103	0	0
Aazo_1308-NC_014248	74	24	0	0
Aazo_1310-NC_014248	426	376	0	0
Aazo_1311-NC_014248	503	453	0	0
Aazo_1317-NC_014248	124	74	0	0
Aazo_1318-NC_014248	157	107	0	0
Aazo_1319-NC_014248	122	72	0	0
Aazo_1320-NC_014248	122	72	0	0
Aazo_1321-NC_014248	64	14	0	0
Aazo_1323-NC_014248	281	231	0	0
Aazo_1328-NC_014248	381	331	0	0
Aazo_1329-NC_014248	230	180	0	0
Aazo_1330-NC_014248	94	44	0	0
Aazo_1333-NC_014248	68	18	0	0
Aazo_1334-NC_014248	112	62	0	0
Aazo_1335-NC_014248	133	83	0	0
Aazo_1341-NC_014248	50	1.2105	0	0
Aazo_1342-NC_014248	99	49	0	0
Aazo_1343-NC_014248	124	74	0	0
Aazo_1344-NC_014248	260	210	0	0
Aazo_1345-NC_014248	105	55	0	0
Aazo_1346-NC_014248	66	16	0	0
Aazo_1347-NC_014248	158	108	0	0
Aazo_1348-NC_014248	139	89	0	0
Aazo_1349-NC_014248	443	393	0	0
Aazo_1350-NC_014248	455	405	0	0
Aazo_1351-NC_014248	77	27	0	0
Aazo_1352-NC_014248	511	461	0	0
Aazo_1353-NC_014248	500	450	0	0
Aazo_1354-NC_014248	296	246	0	0
Aazo_1355-NC_014248	306	256	0	0
Aazo_1356-NC_014248	402	352	0	0
Aazo_1357-NC_014248	112	62	0	0
Aazo_1358-NC_014248	479	429	0	0
Aazo_1359-NC_014248	313	263	0	0
Aazo_1360-NC_014248	267	217	0	0
Aazo_1361-NC_014248	56	6	0	0
Aazo_1363-NC_014248	30	1	0	0
Aazo_1366-NC_014248	60	10	0	0
Aazo_1367-NC_014248	257	207	0	0
Aazo_1368-NC_014248	376	326	0	0
Aazo_1369-NC_014248	188	138	0	0
Aazo_1370-NC_014248	67	17	0	0
Aazo_1371-NC_014248	95	45	0	0
Aazo_1372-NC_014248	377	327	0	0
Aazo_1373-NC_014248	65	15	0	0
Aazo_1374-NC_014248	76	26	0	0
Aazo_1375-NC_014248	225	175	0	0
Aazo_1377-NC_014248	82	32	0	0
Aazo_1383-NC_014248	134	84	0	0
Aazo_1385-NC_014248	420	370	0	0
Aazo_1386-NC_014248	442	392	0	0
Aazo_1387-NC_014248	105	55	0	0
Aazo_1388-NC_014248	411	361	0	0
Aazo_1389-NC_014248	363	313	0	0
Aazo_1390-NC_014248	149	99	0	0
Aazo_1391-NC_014248	210	160	0	0
Aazo_1392-NC_014248	448	398	0	0
Aazo_1393-NC_014248	305	255	0	0
Aazo_1394-NC_014248	299	249	0	0
Aazo_1395-NC_014248	471	421	0	0
Aazo_1397-NC_014248	435	385	0	0
Aazo_1398-NC_014248	517	467	0	0
Aazo_1399-NC_014248	182	132	0	0
Aazo_1400-NC_014248	227	177	0	0
Aazo_1402-NC_014248	115	65	0	0
Aazo_1403-NC_014248	80	30	0	0
Aazo_1405-NC_014248	348	298	0	0
Aazo_1406-NC_014248	350	300	0	0
Aazo_1414-NC_014248	143	93	0	0
Aazo_1417-NC_014248	71	21	0	0
Aazo_1418-NC_014248	279	229	0	0
Aazo_1419-NC_014248	94	44	0	0
Aazo_1420-NC_014248	771	721	0	0
Aazo_1421-NC_014248	116	66	0	0
Aazo_1422-NC_014248	36	1	0	0
Aazo_1424-NC_014248	411	361	0	0
Aazo_1428-NC_014248	44	1.00055	0	0
Aazo_1429-NC_014248	515	465	0	0
Aazo_1430-NC_014248	85	35	0	0
Aazo_1432-NC_014248	535	485	0	0
Aazo_1433-NC_014248	132	82	0	0
Aazo_1436-NC_014248	122	72	0	0
Aazo_1437-NC_014248	62	12	0	0
Aazo_1438-NC_014248	39	1	0	0
Aazo_1439-NC_014248	452	402	0	0
Aazo_1440-NC_014248	174	124	0	0
Aazo_1441-NC_014248	149	99	0	0
Aazo_1442-NC_014248	661	611	0	0
Aazo_1443-NC_014248	78	28	0	0
Aazo_1444-NC_014248	57	7	0	0
Aazo_1445-NC_014248	289	239	0	0
Aazo_1451-NC_014248	241	191	0	0
Aazo_1453-NC_014248	252	202	0	0
Aazo_1454-NC_014248	252	202	0	0
Aazo_1455-NC_014248	892	842	0	0
Aazo_1456-NC_014248	47	1.01108	0	0
Aazo_1457-NC_014248	40	1.00001	0	0
Aazo_1459-NC_014248	143	93	0	0
Aazo_1460-NC_014248	153	103	0	0
Aazo_1461-NC_014248	379	329	0	0
Aazo_1463-NC_014248	72	22	0	0
Aazo_1465-NC_014248	151	101	0	0
Aazo_1468-NC_014248	187	137	0	0
Aazo_1470-NC_014248	286	236	0	0
Aazo_1471-NC_014248	449	399	0	0
Aazo_1472-NC_014248	331	281	0	0
Aazo_1475-NC_014248	453	403	0	0
Aazo_1476-NC_014248	490	440	0	0
Aazo_1477-NC_014248	317	267	0	0
Aazo_1478-NC_014248	263	213	0	0
Aazo_1479-NC_014248	580	530	0	0
Aazo_1480-NC_014248	327	277	0	0
Aazo_1482-NC_014248	94	44	0	0
Aazo_1483-NC_014248	241	191	0	0
Aazo_1484-NC_014248	225	175	0	0
Aazo_1485-NC_014248	383	333	0	0
Aazo_1486-NC_014248	40	1.00001	0	0
Aazo_1487-NC_014248	231	181	0	0
Aazo_1488-NC_014248	180	130	0	0
Aazo_1490-NC_014248	351	301	0	0
Aazo_1491-NC_014248	396	346	0	0
Aazo_1492-NC_014248	91	41	0	0
Aazo_1493-NC_014248	565	515	0	0
Aazo_1495-NC_014248	578	528	0	0
Aazo_1497-NC_014248	201	151	0	0
Aazo_1498-NC_014248	260	210	0	0
Aazo_1499-NC_014248	106	56	0	0
Aazo_1500-NC_014248	241	191	0	0
Aazo_1501-NC_014248	241	191	0	0
Aazo_1502-NC_014248	108	58	0	0
Aazo_1503-NC_014248	254	204	0	0
Aazo_1504-NC_014248	151	101	0	0
Aazo_1506-NC_014248	294	244	0	0
Aazo_1507-NC_014248	140	90	0	0
Aazo_1508-NC_014248	132	82	0	0
Aazo_1509-NC_014248	365	315	0	0
Aazo_1510-NC_014248	227	177	0	0
Aazo_1515-NC_014248	66	16	0	0
Aazo_1516-NC_014248	50	1.2105	0	0
Aazo_1519-NC_014248	854	804	0	0
Aazo_1520-NC_014248	76	26	0	0
Aazo_1521-NC_014248	295	245	0	0
Aazo_1522-NC_014248	240	190	0	0
Aazo_1523-NC_014248	30	1	0	0
Aazo_1524-NC_014248	261	211	0	0
Aazo_1525-NC_014248	246	196	0	0
Aazo_1535-NC_014248	63	13	0	0
Aazo_1537-NC_014248	237	187	0	0
Aazo_1539-NC_014248	332	282	0	0
Aazo_1540-NC_014248	378	328	0	0
Aazo_1541-NC_014248	123	73	0	0
Aazo_1542-NC_014248	143	93	0	0
Aazo_1543-NC_014248	63	13	0	0
Aazo_1544-NC_014248	706	656	0	0
Aazo_1547-NC_014248	142	92	0	0
Aazo_1548-NC_014248	249	199	0	0
Aazo_1549-NC_014248	124	74	0	0
Aazo_1550-NC_014248	345	295	0	0
Aazo_1551-NC_014248	264	214	0	0
Aazo_1552-NC_014248	117	67	0	0
Aazo_1554-NC_014248	301	251	0	0
Aazo_1555-NC_014248	134	84	0	0
Aazo_1556-NC_014248	540	490	0	0
Aazo_1557-NC_014248	371	321	0	0
Aazo_1558-NC_014248	99	49	0	0
Aazo_1559-NC_014248	196	146	0	0
Aazo_1560-NC_014248	80	30	0	0
Aazo_1561-NC_014248	404	354	0	0
Aazo_1562-NC_014248	369	319	0	0
Aazo_1563-NC_014248	211	161	0	0
Aazo_1565-NC_014248	492	442	0	0
Aazo_1566-NC_014248	322	272	0	0
Aazo_1567-NC_014248	98	48	0	0
Aazo_1568-NC_014248	327	277	0	0
Aazo_1570-NC_014248	722	672	0	0
Aazo_1574-NC_014248	77	27	0	0
Aazo_1576-NC_014248	290	240	0	0
Aazo_1577-NC_014248	75	25	0	0
Aazo_1578-NC_014248	719	669	0	0
Aazo_1579-NC_014248	396	346	0	0
Aazo_1580-NC_014248	69	19	0	0
Aazo_1582-NC_014248	351	301	0	0
Aazo_1585-NC_014248	35	1	0	0
Aazo_1586-NC_014248	508	458	0	0
Aazo_1587-NC_014248	460	410	0	0
Aazo_1588-NC_014248	518	468	0	0
Aazo_1589-NC_014248	213	163	0	0
Aazo_1590-NC_014248	236	186	0	0
Aazo_1591-NC_014248	281	231	0	0
Aazo_1592-NC_014248	278	228	0	0
Aazo_1593-NC_014248	213	163	0	0
Aazo_1594-NC_014248	130	80	0	0
Aazo_1595-NC_014248	35	1	0	0
Aazo_1596-NC_014248	143	93	0	0
Aazo_1597-NC_014248	54	4.00054	0	0
Aazo_1599-NC_014248	30	1	0	0
Aazo_1600-NC_014248	245	195	0	0
Aazo_1601-NC_014248	162	112	0	0
Aazo_1602-NC_014248	259	209	0	0
Aazo_1603-NC_014248	468	418	0	0
Aazo_1604-NC_014248	230	180	0	0
Aazo_1605-NC_014248	78	28	0	0
Aazo_1608-NC_014248	101	51	0	0
Aazo_1611-NC_014248	318	268	0	0
Aazo_1612-NC_014248	198	148	0	0
Aazo_1613-NC_014248	157	107	0	0
Aazo_1614-NC_014248	49	1.08033	0	0
Aazo_1615-NC_014248	112	62	0	0
Aazo_1616-NC_014248	90	40	0	0
Aazo_1617-NC_014248	251	201	0	0
Aazo_1618-NC_014248	71	21	0	0
Aazo_1620-NC_014248	50	1.2105	0	0
Aazo_1622-NC_014248	125	75	0	0
Aazo_1623-NC_014248	127	77	0	0
Aazo_1624-NC_014248	195	145	0	0
Aazo_1626-NC_014248	65	15	0	0
Aazo_1627-NC_014248	116	66	0	0
Aazo_1629-NC_014248	66	16	0	0
Aazo_1630-NC_014248	352	302	0	0
Aazo_1631-NC_014248	429	379	0	0
Aazo_1632-NC_014248	301	251	0	0
Aazo_1633-NC_014248	83	33	0	0
Aazo_1634-NC_014248	415	365	0	0
Aazo_1635-NC_014248	670	620	0	0
Aazo_1636-NC_014248	238	188	0	0
Aazo_1638-NC_014248	298	248	0	0
Aazo_1639-NC_014248	177	127	0	0
Aazo_1640-NC_014248	48	1.02996	0	0
Aazo_1641-NC_014248	56	6	0	0
Aazo_1642-NC_014248	84	34	0	0
Aazo_1643-NC_014248	344	294	0	0
Aazo_1645-NC_014248	45	1.0015	0	0
Aazo_1646-NC_014248	549	499	0	0
Aazo_1647-NC_014248	239	189	0	0
Aazo_1650-NC_014248	144	94	0	0
Aazo_1651-NC_014248	208	158	0	0
Aazo_1652-NC_014248	360	310	0	0
Aazo_1653-NC_014248	43	1.0002	0	0
Aazo_1655-NC_014248	43	1.0002	0	0
Aazo_1656-NC_014248	463	413	0	0
Aazo_1657-NC_014248	96	46	0	0
Aazo_1658-NC_014248	146	96	0	0
Aazo_1659-NC_014248	557	507	0	0
Aazo_1660-NC_014248	304	254	0	0
Aazo_1661-NC_014248	1176	1126	0	0
Aazo_1662-NC_014248	60	10	0	0
Aazo_1664-NC_014248	489	439	0	0
Aazo_1666-NC_014248	57	7	0	0
Aazo_1667-NC_014248	53	3.0139	0	0
Aazo_1669-NC_014248	114	64	0	0
Aazo_1670-NC_014248	110	60	0	0
Aazo_1671-NC_014248	89	39	0	0
Aazo_1672-NC_014248	35	1	0	0
Aazo_1673-NC_014248	80	30	0	0
Aazo_1674-NC_014248	70	20	0	0
Aazo_1675-NC_014248	31	1	0	0
Aazo_1676-NC_014248	50	1.2105	0	0
Aazo_1677-NC_014248	111	61	0	0
Aazo_1678-NC_014248	34	1	0	0
Aazo_1682-NC_014248	223	173	0	0
Aazo_1683-NC_014248	310	260	0	0
Aazo_1684-NC_014248	152	102	0	0
Aazo_1689-NC_014248	75	25	0	0
Aazo_1693-NC_014248	73	23	0	0
Aazo_1694-NC_014248	169	119	0	0
Aazo_1696-NC_014248	1017	967	0	0
Aazo_1697-NC_014248	81	31	0	0
Aazo_1698-NC_014248	1008	958	0	0
Aazo_1699-NC_014248	499	449	0	0
Aazo_1701-NC_014248	140	90	0	0
Aazo_1702-NC_014248	160	110	0	0
Aazo_1703-NC_014248	215	165	0	0
Aazo_1704-NC_014248	49	1.08033	0	0
Aazo_1705-NC_014248	413	363	0	0
Aazo_1706-NC_014248	257	207	0	0
Aazo_1707-NC_014248	491	441	0	0
Aazo_1709-NC_014248	191	141	0	0
Aazo_1711-NC_014248	183	133	0	0
Aazo_1712-NC_014248	117	67	0	0
Aazo_1714-NC_014248	57	7	0	0
Aazo_1715-NC_014248	53	3.0139	0	0
Aazo_1716-NC_014248	51	1.52009	0	0
Aazo_1717-NC_014248	90	40	0	0
Aazo_1718-NC_014248	49	1.08033	0	0
Aazo_1719-NC_014248	279	229	0	0
Aazo_1720-NC_014248	854	804	0	0
Aazo_1721-NC_014248	107	57	0	0
Aazo_1722-NC_014248	232	182	0	0
Aazo_1723-NC_014248	38	1	0	0
Aazo_1724-NC_014248	847	797	0	0
Aazo_1725-NC_014248	499	449	0	0
Aazo_1727-NC_014248	48	1.02996	0	0
Aazo_1730-NC_014248	509	459	0	0
Aazo_1733-NC_014248	97	47	0	0
Aazo_1739-NC_014248	201	151	0	0
Aazo_1740-NC_014248	171	121	0	0
Aazo_1742-NC_014248	162	112	0	0
Aazo_1743-NC_014248	33	1	0	0
Aazo_1744-NC_014248	415	365	0	0
Aazo_1747-NC_014248	77	27	0	0
Aazo_1749-NC_014248	280	230	0	0
Aazo_1753-NC_014248	128	78	0	0
Aazo_1754-NC_014248	80	30	0	0
Aazo_1758-NC_014248	262	212	0	0
Aazo_1759-NC_014248	326	276	0	0
Aazo_1760-NC_014248	547	497	0	0
Aazo_1761-NC_014248	354	304	0	0
Aazo_1762-NC_014248	501	451	0	0
Aazo_1764-NC_014248	163	113	0	0
Aazo_1765-NC_014248	540	490	0	0
Aazo_1766-NC_014248	89	39	0	0
Aazo_1767-NC_014248	475	425	0	0
Aazo_1768-NC_014248	284	234	0	0
Aazo_1769-NC_014248	453	403	0	0
Aazo_1770-NC_014248	556	506	0	0
Aazo_1771-NC_014248	953	903	0	0
Aazo_1772-NC_014248	371	321	0	0
Aazo_1774-NC_014248	780	730	0	0
Aazo_1775-NC_014248	389	339	0	0
Aazo_1777-NC_014248	156	106	0	0
Aazo_1778-NC_014248	254	204	0	0
Aazo_1779-NC_014248	216	166	0	0
Aazo_1780-NC_014248	307	257	0	0
Aazo_1782-NC_014248	382	332	0	0
Aazo_1783-NC_014248	63	13	0	0
Aazo_1784-NC_014248	341	291	0	0
Aazo_1785-NC_014248	147	97	0	0
Aazo_1786-NC_014248	58	8	0	0
Aazo_1787-NC_014248	342	292	0	0
Aazo_1788-NC_014248	144	94	0	0
Aazo_1789-NC_014248	315	265	0	0
Aazo_1790-NC_014248	212	162	0	0
Aazo_1793-NC_014248	63	13	0	0
Aazo_1796-NC_014248	48	1.02996	0	0
Aazo_1798-NC_014248	201	151	0	0
Aazo_1799-NC_014248	273	223	0	0
Aazo_1800-NC_014248	784	734	0	0
Aazo_1801-NC_014248	206	156	0	0
Aazo_1802-NC_014248	221	171	0	0
Aazo_1803-NC_014248	68	18	0	0
Aazo_1804-NC_014248	120	70	0	0
Aazo_1808-NC_014248	105	55	0	0
Aazo_1809-NC_014248	191	141	0	0
Aazo_1810-NC_014248	441	391	0	0
